^SAMPLE = GSM528851
!Sample_title = Control-22
!Sample_geo_accession = GSM528851
!Sample_status = Public on Mar 31 2010
!Sample_submission_date = Mar 30 2010
!Sample_last_update_date = Aug 12 2022
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = prefrontal cortex
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = brain region: BA46
!Sample_characteristics_ch1 = stage of illness [short doi=<5 yrs; intermediate doi=7-18yrs; long doi=>28 yrs]: intermediate duration of illness - control
!Sample_characteristics_ch1 = Sex: F
!Sample_characteristics_ch1 = age: 66
!Sample_characteristics_ch1 = tissue ph: 6.37
!Sample_characteristics_ch1 = pmi (hrs): 43
!Sample_characteristics_ch1 = type of drug: NA
!Sample_characteristics_ch1 = drug dose (chlorpromazine equivalents): NA
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total RNA was extracted from the prefrontal cortex (Brodmann Area 46; 100 mg; left hemisphere) from all subjects as described previously (Desplats et al., 2006).  RNA quantification was determined by spectrophotometer readings, and quality by Agilent Bioanalyzer scans.  RNA integrity (RIN) numbers were not available at the time of RNA extraction, but Bioanalyzer traces of each RNA sample showed no evidence for degradation products.  RNA samples were amplified, biotin-labeled and then hybridized to the Human Genome U133 Plus 2.0 array using standard Affymetrix protocol as described in Lockhart et al, 1996.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotin-labeled
!Sample_hyb_protocol = Samples were hybridized to the Human Genome U133 Plus 2.0 array using standard Affymetrix protocol as described in Lockhart et al, 1996.
!Sample_scan_protocol = Chips were scanned using the Affymetrix ScanArray 3000 using default settings and a target intensity of 250 for scaling.
!Sample_description = ID# from Supplementary Table 3 of PMID 18778695:
!Sample_description = Ic14
!Sample_data_processing = RNA expression data from schizophrenic subjects and their matched controls were normalized using dChip (DNA-Chip Analyzer), a statistical model for the probe-level data which gives model-based estimates for gene expression indices (Li and Hung Wong 2001) and subjected to a batch adjustment normalization to allow for comparisons among all three cohorts (Johnson et al., 2007).  Data were filtered to exclude those transcripts that were not present in at least one of the RNA samples, those with redundant probeset IDs (retaining those with the highest p-value for hybridization) and those showing the lowest variation; a list of 14,438 probesets remained for statistical testing. Sample data tables include only probesets that gave a "Present" call in at least one sample.
!Sample_platform_id = GPL570
!Sample_contact_name = Elizabeth,A.,Thomas
!Sample_contact_department = Molecular Biology
!Sample_contact_institute = The Scripps Research Institute
!Sample_contact_address = 10550 N. Torrey Pines Rd
!Sample_contact_city = La Jolla
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 92037
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM528nnn/GSM528851/suppl/GSM528851.CEL.gz
!Sample_series_id = GSE21138
!Sample_data_row_count = 30061
#ID_REF = 
#VALUE = dChip normalized
!sample_table_begin
ID_REF	VALUE
225417_at	8.1858
225418_at	6.4822
225419_at	8.3481
225420_at	7.2859
225421_at	7.1388
225423_x_at	5.3179
225424_at	7.2925
225425_s_at	10.509
225428_s_at	5.9074
225430_at	8.2507
225431_x_at	6.557
225433_at	9.0091
225435_at	9.1199
225437_s_at	7.1449
225438_at	6.7861
225439_at	6.713
225440_at	8.6799
225442_at	7.5526
225444_at	7.6243
225445_at	8.7224
225447_at	8.3907
225450_at	7.376
225452_at	6.8227
225453_x_at	4.0986
225454_at	7.6451
225456_at	7.3284
225457_s_at	7.1124
225458_at	6.7562
225459_at	5.627
225461_at	6.5692
225462_at	8.4314
225464_at	7.154
225465_at	7.5698
225468_at	7.2967
225469_at	9.6725
225475_at	7.8349
225476_at	6.2448
225479_at	7.9891
225481_at	7.9368
225486_at	5.2737
225487_at	5.781
225488_at	5.4831
225491_at	12.4349
225495_x_at	6.4537
225496_s_at	10.1488
225500_x_at	6.7921
225501_at	8.3267
225502_at	4.5051
225503_at	5.5654
225504_at	8.63
225507_at	9.071
225508_at	7.849
225510_at	7.2865
225511_at	9.4705
225512_at	9.4271
225513_at	4.9417
225516_at	6.2596
225517_at	9.1671
225519_at	8.0294
225520_at	7.7373
225521_at	7.7318
225522_at	8.3944
225524_at	4.8015
225526_at	8.6942
225530_at	7.2448
225531_at	8.9731
225536_at	7.3838
225539_at	8.3728
225541_at	7.4925
225542_at	7.0387
225544_at	5.6142
225546_at	7.2557
225548_at	7.56
225549_at	10.9118
225551_at	8.4349
225555_x_at	6.0363
225557_at	7.5357
225558_at	8.7227
225560_at	6.7571
225562_at	8.5625
225563_at	8.0086
225564_at	7.3684
225565_at	8.029
225566_at	5.5132
225568_at	7.5542
225569_at	8.3593
225570_at	8.5384
225571_at	8.5708
225572_at	8.5039
225573_at	7.6696
225575_at	9.5432
225579_at	5.3615
225580_at	7.4759
225582_at	5.534
225584_at	7.0648
225588_s_at	6.6394
225590_at	6.9153
225592_at	6.5409
225593_at	8.5113
225594_at	7.8712
225595_at	6.958
225596_at	7.4209
225598_at	8.2409
225599_s_at	7.253
225602_at	7.009
225604_s_at	6.4896
225606_at	5.8007
225608_at	4.8065
225612_s_at	4.9829
225615_at	4.267
225616_at	6.633
225617_at	6.2361
225618_at	4.1622
225619_at	9.4944
225620_at	6.9011
225625_at	7.3477
225626_at	7.6291
225627_s_at	8.3425
225628_s_at	6.7503
225629_s_at	10.4716
225630_at	6.0852
225632_s_at	6.113
225633_at	8.1113
225634_at	7.3311
225639_at	8.5906
225641_at	9.0196
225642_at	5.7103
225644_at	7.8759
225645_at	4.3231
225646_at	4.74
225647_s_at	4.117
225648_at	7.4567
225649_s_at	9.2209
225650_at	6.4549
225652_at	6.9553
225655_at	5.8237
225656_at	7.5817
225658_at	8.8526
225659_at	7.212
225660_at	7.825
225661_at	7.2772
225662_at	7.0535
225664_at	6.743
225665_at	7.6987
225666_at	8.9057
225669_at	7.7444
225671_at	7.1681
225675_at	6.768
225678_at	7.7559
225687_at	5.5364
225688_s_at	6.4731
225691_at	6.8035
225692_at	9.8365
225693_s_at	9.1574
225694_at	6.0806
225695_at	7.7036
225697_at	7.7415
225699_at	7.5965
225701_at	6.1286
225702_at	7.0174
225703_at	7.5559
225704_at	8.9425
225705_at	6.9549
225706_at	9.7671
225707_at	7.6985
225709_at	5.9608
225711_at	6.0719
225712_at	7.7605
225714_s_at	3.9211
225715_at	8.4095
225717_at	7.3749
225718_at	8.0861
225720_at	7.0982
225723_at	7.0381
225724_at	7.248
225726_s_at	9.1274
225727_at	8.1971
225731_at	8.5157
225732_at	9.6574
225734_at	6.7843
225735_at	7.0949
225736_at	7.4868
225737_s_at	6.4153
225740_x_at	8.0475
225741_at	6.6763
225742_at	5.0713
225743_at	7.5354
225745_at	7.5627
225746_at	8.1156
225753_at	6.4016
225754_at	6.5702
225756_at	9.7043
225757_s_at	7.7036
225759_x_at	6.5414
225760_at	8.8293
225762_x_at	5.2371
225763_at	6.7594
225764_at	6.864
225766_s_at	5.1447
225767_at	6.2946
225770_at	8.6327
225771_at	9.3449
225774_at	7.0483
225776_at	5.6827
225777_at	6.1931
225780_at	7.49
225782_at	7.565
225783_at	9.1096
225784_s_at	7.4421
225785_at	8.1645
225786_at	6.8373
225790_at	5.6687
225791_at	6.4169
225792_at	8.2925
225793_at	8.0315
225796_at	8.7523
225799_at	7.2326
225800_at	7.2272
225802_at	6.1777
225804_at	8.3334
225806_at	4.5886
225809_at	8.5274
225810_at	8.3184
225812_at	9.3171
225813_at	9.0202
225814_at	7.8965
225817_at	8.0826
225818_s_at	7.982
225819_at	7.7389
225822_at	6.926
225825_at	8.7242
225827_at	8.3955
225828_at	5.4052
225829_at	6.3073
225830_at	7.3588
225831_at	8.8697
225833_at	6.5399
225834_at	5.2838
225835_at	9.0731
225838_at	8.7701
225839_at	7.3427
225843_at	8.0601
225845_at	9.5507
225846_at	4.9058
225849_s_at	9.0711
225854_x_at	7.2154
225855_at	7.7068
225856_at	9.0193
225857_s_at	8.1137
225858_s_at	8.972
225859_at	8.4763
225860_at	8.4121
225861_at	8.0347
225862_at	7.5985
225863_s_at	8.2851
225864_at	6.4501
225867_at	6.4986
225868_at	7.0475
225869_s_at	4.8907
225872_at	7.1681
225874_at	7.4886
225877_at	5.5642
225878_at	7.43
225888_at	7.8737
225890_at	6.4193
225891_at	7.4774
225892_at	8.4113
225893_at	8.4663
225895_at	7.6368
225896_at	7.4475
225899_x_at	7.6834
225900_at	9.0505
225904_at	10.0072
225906_at	9.9633
225907_at	6.979
225910_at	8.8292
225911_at	5.6067
225912_at	5.7101
225917_at	8.1016
225920_at	6.3507
225921_at	8.6475
225927_at	6.4759
225929_s_at	6.5392
225930_at	9.5173
225931_s_at	5.4382
225932_s_at	9.5357
225933_at	6.9656
225934_at	5.5603
225937_at	6.6827
225939_at	6.5844
225946_at	7.2899
225947_at	7.3523
225948_at	7.6938
225950_at	9.3202
225952_at	5.3153
225954_s_at	6.7575
225956_at	9.1139
225957_at	9.1149
225960_at	4.1617
225962_at	6.2913
225965_at	7.7703
225971_at	8.418
225973_at	5.8958
225974_at	6.893
225975_at	6.0889
225977_at	4.4015
225980_at	7.289
225984_at	7.115
225986_x_at	7.6476
225987_at	4.1886
225988_at	7.8135
225989_at	8.0742
225990_at	6.9917
225992_at	7.5098
225994_at	6.5158
225997_at	8.4742
225998_at	7.4416
225999_at	6.3707
226002_at	7.2875
226009_at	8.6886
226010_at	10.0323
226013_at	5.8187
226014_at	3.7889
226017_at	4.8996
226019_at	6.8234
226020_s_at	6.6232
226021_at	6.685
226022_at	9.5852
226025_at	8.7326
226026_at	7.1386
226027_at	7.0013
226028_at	6.6545
226029_at	6.2076
226030_at	8.6026
226031_at	9.5094
226032_at	6.8934
226033_at	7.7725
226034_at	7.5163
226035_at	9.3843
226039_at	9.1995
226040_at	5.4119
226044_at	5.4672
226045_at	7.5078
226046_at	6.9761
226047_at	9.0498
226053_at	8.2775
226054_at	7.74
226055_at	7.8382
226056_at	7.5699
226058_at	6.6405
226060_at	5.8443
226062_x_at	7.5739
226063_at	6.8764
226064_s_at	5.6544
226065_at	9.5929
226066_at	7.1196
226067_at	5.7009
226068_at	4.4515
226070_at	6.7267
226074_at	6.1539
226075_at	5.1922
226076_s_at	5.9498
226079_at	5.9347
226082_s_at	7.1001
226085_at	10.0007
226090_x_at	6.549
226094_at	8.7796
226097_at	7.1207
226099_at	8.1799
226101_at	10.6851
226105_at	6.5905
226107_at	6.9356
226108_at	7.9098
226109_at	7.9975
226110_at	8.744
226111_s_at	8.313
226114_at	7.3506
226115_at	8.0505
226117_at	6.0394
226118_at	5.6198
226120_at	7.8408
226121_at	5.9606
226122_at	6.8201
226125_at	7.8682
226128_at	8.839
226129_at	5.0279
226130_at	5.5096
226133_s_at	7.6126
226134_s_at	8.553
226135_at	7.4331
226136_at	7.7862
226137_at	7.4169
226142_at	6.0933
226144_at	6.6741
226145_s_at	6.8455
226148_at	9.4964
226149_at	6.9001
226150_at	6.9199
226152_at	9.4121
226153_s_at	8.448
226155_at	8.6078
226156_at	7.2024
226157_at	8.2488
226158_at	7.8651
226160_at	4.5102
226161_at	6.8901
226162_at	4.5528
226163_at	7.4221
226164_x_at	7.6698
226166_x_at	6.4044
226167_at	8.4039
226169_at	7.9812
226171_at	5.8916
226172_at	4.5631
226173_at	7.4327
226174_at	6.5841
226177_at	9.1132
226178_at	7.7647
226179_at	7.8066
226180_at	7.2128
226181_at	7.4462
226183_at	9.2131
226187_at	7.5032
226189_at	9.6303
226190_at	10.2682
226191_at	10.0791
226192_at	5.7899
226197_at	5.6821
226201_at	6.6903
226203_at	9.3845
226204_at	7.8756
226208_at	9.3436
226209_at	5.3614
226210_s_at	4.1625
226211_at	5.7574
226213_at	7.4413
226216_at	5.3621
226217_at	7.4587
226218_at	4.41
226220_at	4.6864
226222_at	5.9269
226223_at	6.2764
226225_at	7.7113
226226_at	6.8334
226228_at	11.5591
226229_s_at	5.4499
226232_at	6.6396
226233_at	7.2101
226235_at	7.6503
226237_at	4.2217
226239_at	6.8651
226242_at	7.0757
226244_at	5.1721
226247_at	10.4203
226248_s_at	5.8901
226250_at	7.3698
226252_at	8.8519
226253_at	4.9477
226255_at	9.1124
226256_at	4.8285
226260_x_at	7.4084
226261_at	4.6058
226262_at	8.6982
226263_at	6.6141
226264_at	6.0806
226265_at	8.3455
226266_at	5.3658
226267_at	9.2304
226268_at	7.2985
226270_at	7.8711
226278_at	8.4892
226279_at	6.8396
226280_at	7.1715
226282_at	8.095
226286_at	6.4581
226288_s_at	8.5135
226295_at	6.9273
226301_at	8.6761
226302_at	4.9745
226303_at	6.1201
226304_at	7.2849
226306_at	8.1752
226308_at	4.8672
226310_at	7.2901
226312_at	8.8154
226314_at	4.8748
226315_at	8.1491
226316_at	7.3886
226317_at	9.1652
226318_at	7.7729
226319_s_at	8.377
226321_at	7.0169
226323_at	7.7309
226325_at	7.0618
226326_at	9.7091
226327_at	7.9666
226328_at	6.0706
226329_s_at	6.7582
226330_s_at	7.225
226331_at	8.0463
226332_at	8.5473
226333_at	5.1489
226334_s_at	7.5744
226337_at	7.1892
226341_at	7.934
226342_at	8.8659
226344_at	7.6379
226345_at	8.8356
226346_at	5.3926
226347_at	7.8408
226350_at	8.4436
226351_at	6.3525
226355_at	6.2155
226359_at	5.2889
226360_at	8.6687
226362_at	7.5005
226363_at	7.5399
226364_at	7.0877
226365_at	6.794
226366_at	6.6527
226367_at	4.6334
226368_at	6.4772
226369_at	5.7558
226370_at	7.5683
226371_at	5.896
226373_at	9.4347
226375_at	9.4513
226378_s_at	7.3803
226379_s_at	2.4082
226380_at	7.158
226384_at	6.7199
226388_at	7.2339
226392_at	8.3806
226395_at	9.0955
226397_s_at	10.2887
226400_at	9.2102
226401_at	5.6835
226402_at	7.1623
226403_at	5.3415
226404_at	4.9439
226407_at	4.7376
226408_at	3.9812
226411_at	7.8225
226412_at	7.7146
226413_at	7.9706
226416_at	5.3036
226417_at	4.6291
226418_at	4.8302
226419_s_at	7.7886
226420_at	5.1354
226421_at	4.4988
226422_at	8.8487
226423_at	9.2574
226427_s_at	3.831
226428_at	8.177
226429_at	7.8136
226430_at	7.7142
226432_at	7.807
226434_at	7.5404
226435_at	6.8187
226436_at	8.9085
226438_at	5.8579
226439_s_at	10.3114
226441_at	7.3589
226442_at	7.0219
226444_at	5.933
226446_at	6.8216
226448_at	7.8725
226451_at	8.7921
226452_at	7.3544
226453_at	8.3947
226454_at	7.6483
226455_at	4.555
226456_at	5.3737
226457_at	7.5057
226460_at	9.2546
226462_at	6.4285
226464_at	8.8485
226469_s_at	7.5334
226471_at	6.7524
226472_at	6.0513
226473_at	5.4239
226474_at	4.5314
226475_at	6.2276
226476_s_at	5.9737
226478_at	7.0441
226483_at	6.2429
226484_at	8.1221
226485_at	6.5727
226487_at	6.2617
226488_at	6.8982
226489_at	6.6626
226490_at	6.9006
226491_x_at	6.2559
226493_at	7.3056
226495_at	7.9263
226496_at	7.8271
226497_s_at	7.6798
226498_at	7.2177
226500_at	8.3491
226502_at	7.9322
226504_at	5.1552
226506_at	5.8508
226508_at	8.7579
226509_at	7.9764
226510_at	6.8714
226513_at	7.1058
226516_at	7.2653
226517_at	9.2081
226518_at	8.8943
226519_s_at	6.547
226520_at	8.0424
226522_at	5.4662
226523_at	6.0044
226525_at	7.2882
226531_at	5.6693
226533_at	5.9155
226536_at	8.3899
226537_at	5.8027
226538_at	8.0044
226539_s_at	4.3576
226540_at	4.7785
226541_at	7.855
226542_at	6.8904
226543_at	4.7878
226544_x_at	7.4793
226545_at	5.0561
226547_at	8.4148
226548_at	8.0423
226549_at	8.2621
226552_at	6.9853
226554_at	9.4576
226555_at	7.073
226557_at	7.7732
226558_at	6.8392
226559_at	6.2541
226562_at	8.3412
226563_at	7.5882
226564_at	5.674
226565_at	6.285
226566_at	6.5472
226575_at	7.6482
226578_s_at	6.3441
226581_at	9.5238
226582_at	4.8289
226584_s_at	5.5789
226585_at	7.3947
226586_at	7.5453
226587_at	11.4251
226589_at	7.9476
226590_at	5.199
226591_at	10.7606
226594_at	6.8104
226595_at	6.8282
226597_at	7.27
226600_at	6.9183
226601_at	6.6833
226602_s_at	7.9289
226603_at	5.704
226604_at	8.3685
226606_s_at	5.928
226607_at	9.0783
226608_at	7.0063
226609_at	7.858
226610_at	7.5452
226611_s_at	8.1994
226614_s_at	8.4109
226615_at	8.994
226616_s_at	9.813
226619_at	5.9287
226621_at	6.3319
226622_at	4.3701
226624_at	7.0262
226625_at	7.4099
226626_at	7.9988
226628_at	4.5824
226630_at	6.2576
226631_at	6.9748
226632_at	6.9387
226633_at	9.1464
226636_at	5.7283
226637_at	5.2465
226641_at	6.3183
226643_s_at	6.5345
226644_at	8.2459
226647_at	8.7647
226649_at	7.8769
226651_at	9.7519
226652_at	5.807
226654_at	5.3693
226655_at	5.471
226658_at	4.5427
226659_at	3.4971
226663_at	7.1574
226665_at	5.3896
226667_x_at	6.2263
226668_at	7.331
226670_s_at	4.9387
226672_s_at	6.1732
226673_at	7.0485
226675_s_at	8.7319
226676_at	7.9253
226682_at	9.2403
226683_at	8.2698
226685_at	8.1784
226688_at	8.1459
226690_at	8.9481
226691_at	8.5489
226693_at	7.9941
226695_at	6.5498
226696_at	7.1646
226697_at	4.6561
226700_at	6.8277
226701_at	4.2723
226704_at	6.2142
226705_at	7.5317
226706_at	8.0057
226709_at	6.5366
226710_at	7.1472
226711_at	8.4186
226712_at	8.0996
226714_at	7.1958
226715_at	8.7352
226716_at	4.5415
226717_at	6.5335
226724_s_at	3.364
226725_at	5.0815
226727_at	7.8086
226729_at	7.1475
226730_s_at	6.1366
226731_at	4.9061
226733_at	7.7135
226734_at	8.4778
226736_at	9.5727
226743_at	4.622
226746_s_at	5.6502
226750_at	7.1166
226753_at	7.0178
226754_at	5.1809
226756_at	6.5233
226757_at	8.2082
226759_at	5.5886
226761_at	7.0594
226762_at	8.5426
226763_at	9.6362
226764_at	6.1329
226765_at	9.2071
226766_at	8.5613
226767_s_at	6.8958
226769_at	7.7286
226773_at	10.2705
226774_at	6.6529
226778_at	7.0733
226779_at	10.5274
226782_at	6.7793
226783_at	5.8676
226786_at	7.2235
226789_at	5.9324
226790_at	7.8511
226791_at	8.766
226792_s_at	9.0102
226794_at	6.8426
226795_at	5.7032
226797_at	6.7724
226798_at	6.451
226799_at	5.5646
226806_s_at	9.4293
226808_at	7.444
226814_at	4.8105
226817_at	5.0288
226818_at	4.2343
226819_at	6.1915
226824_at	6.7901
226825_s_at	8.063
226828_s_at	5.8732
226830_x_at	4.6625
226834_at	5.5942
226836_at	5.741
226838_at	7.3282
226840_at	6.1262
226841_at	4.7633
226842_at	8.3191
226844_at	8.1879
226846_at	7.4484
226848_at	7.6946
226849_at	8.1788
226850_at	7.3094
226853_at	6.7209
226856_at	7.4093
226857_at	5.8418
226863_at	6.6465
226866_at	7.8935
226867_at	7.5563
226868_at	7.4798
226872_at	5.054
226873_at	8.2173
226874_at	9.0441
226875_at	6.1252
226876_at	6.9171
226877_at	5.1547
226878_at	5.8484
226879_at	6.9062
226880_at	11.1819
226882_x_at	5.1738
226884_at	7.3489
226885_at	6.3451
226888_at	7.1998
226890_at	4.4227
226892_at	6.8142
226893_at	8.43
226894_at	6.6124
226896_at	8.8398
226897_s_at	7.0231
226898_s_at	5.471
226899_at	8.1885
226900_at	4.3652
226903_s_at	4.6274
226904_at	5.0462
226905_at	7.8988
226906_s_at	4.6024
226909_at	7.7425
226912_at	8.231
226913_s_at	9.0705
226917_s_at	8.2691
226919_at	7.2422
226923_at	8.5703
226924_at	7.0682
226928_x_at	5.9967
226931_at	9.5514
226932_at	7.9642
226933_s_at	7.0759
226934_at	8.1984
226936_at	5.0469
226937_at	5.4549
226939_at	9.2417
226942_at	6.7076
226943_at	8.17
226946_at	6.9524
226947_at	6.628
226948_at	5.5837
226949_at	5.545
226950_at	4.206
226955_at	5.3946
226956_at	7.3661
226958_s_at	7.2602
226959_at	10.5342
226962_at	8.4572
226964_at	9.1517
226965_at	8.3416
226966_at	6.0062
226967_at	8.5473
226968_at	8.1465
226975_at	8.9624
226977_at	10.1662
226978_at	7.3935
226979_at	9.0498
226980_at	3.2017
226981_at	8.6852
226982_at	8.846
226983_at	5.1785
226984_at	5.3976
226988_s_at	6.0132
226989_at	8.7975
226991_at	3.859
226992_at	6.4994
226995_at	8.3205
226998_at	7.1657
226999_at	5.9869
227000_at	7.1559
227005_at	8.4838
227006_at	8.805
227007_at	3.9651
227008_at	8.6849
227009_at	7.1373
227011_at	5.0313
227012_at	8.712
227013_at	5.3579
227016_at	5.7574
227017_at	7.8959
227018_at	6.7153
227019_at	4.4892
227021_at	6.4359
227024_s_at	5.2132
227025_at	7.1869
227028_s_at	5.0762
227029_at	8.3503
227030_at	5.2803
227031_at	8.6618
227032_at	8.1779
227034_at	5.9565
227036_at	8.8506
227038_at	4.5028
227039_at	6.1394
227040_at	7.4172
227042_at	7.2455
227043_at	5.3277
227046_at	7.2326
227047_x_at	9.4546
227051_at	5.0502
227052_at	9.8135
227054_at	7.3783
227055_at	5.8294
227058_at	5.655
227059_at	6.1239
227060_at	7.0694
227061_at	4.3981
227062_at	6.8122
227063_at	7.8617
227066_at	5.6109
227067_x_at	7.1617
227068_at	9.8175
227069_at	7.7445
227070_at	6.0879
227071_at	5.2147
227073_at	5.9276
227074_at	8.1396
227077_at	8.0017
227080_at	7.4933
227081_at	6.565
227082_at	8.1894
227083_at	7.3289
227084_at	10.4281
227086_at	7.9477
227088_at	5.4515
227089_at	6.4088
227090_at	7.0093
227092_at	7.3099
227094_at	7.5276
227095_at	7.3996
227096_at	6.169
227098_at	6.223
227099_s_at	8.1155
227101_at	5.056
227102_at	7.3441
227105_at	7.0486
227106_at	6.3519
227107_at	8.9358
227108_at	5.9755
227109_at	6.4067
227111_at	6.6148
227112_at	9.0102
227113_at	7.874
227114_at	6.309
227115_at	7.0595
227119_at	7.9015
227120_at	6.9954
227121_at	8.8244
227122_at	7.9067
227123_at	7.981
227126_at	8.3685
227129_x_at	7.6607
227130_s_at	4.1919
227131_at	7.1581
227133_at	6.2522
227138_at	7.2993
227140_at	5.0614
227142_at	6.4364
227145_at	5.0759
227146_at	6.3791
227148_at	5.7111
227149_at	5.8967
227150_at	7.4038
227151_at	6.4252
227152_at	5.8878
227153_at	6.7693
227154_at	9.4231
227156_at	8.0923
227157_at	6.3278
227159_at	7.8441
227161_at	6.7548
227163_at	6.6751
227165_at	4.8201
227166_at	7.0601
227168_at	9.4079
227169_at	9.2196
227171_at	5.8569
227172_at	6.5127
227173_s_at	5.7286
227177_at	6.8572
227178_at	10.2232
227180_at	7.8437
227182_at	4.2692
227183_at	6.1951
227184_at	6.1434
227185_at	8.4491
227189_at	8.7748
227190_at	5.7301
227192_at	9.8836
227195_at	7.6778
227196_at	6.6016
227197_at	7.788
227198_at	9.2936
227199_at	7.6878
227200_at	7.7325
227201_at	6.2081
227203_at	9.2634
227204_at	5.927
227206_at	5.9752
227207_x_at	8.4313
227208_at	8.2597
227209_at	9.592
227210_at	6.9229
227211_at	5.0724
227212_s_at	5.561
227214_at	6.2537
227216_at	7.6976
227218_at	6.8759
227220_at	6.4604
227223_at	7.67
227224_at	5.561
227227_at	7.8765
227228_s_at	4.9373
227229_at	7.5326
227232_at	7.7035
227234_at	6.779
227235_at	8.6612
227236_at	4.9587
227239_at	7.5193
227245_at	6.7979
227247_at	7.2637
227248_at	6.3334
227249_at	5.3923
227250_at	7.0181
227252_at	6.5949
227253_at	5.5305
227254_at	7.5922
227255_at	7.3186
227258_at	4.517
227259_at	8.59
227260_at	7.2293
227262_at	6.2339
227264_at	7.0842
227265_at	6.4056
227268_at	5.5393
227269_s_at	4.7941
227271_at	6.5754
227272_at	5.9223
227273_at	7.0813
227274_at	8.9381
227275_at	6.1023
227276_at	5.1009
227277_at	8.1071
227278_at	9.5765
227283_at	9.648
227284_at	6.7709
227285_at	6.6083
227287_at	4.1583
227288_at	7.6168
227295_at	4.7408
227298_at	6.963
227299_at	6.9017
227300_at	4.4884
227301_at	7.2032
227304_at	6.8582
227305_s_at	9.0925
227306_at	5.8463
227307_at	5.8517
227308_x_at	6.6674
227311_at	4.227
227313_at	7.0682
227314_at	4.4801
227316_at	4.9424
227320_at	6.3691
227321_at	8.3619
227325_at	9.0068
227328_at	6.008
227329_at	6.333
227330_x_at	6.855
227332_at	5.2117
227333_at	7.5286
227334_at	8.8673
227335_at	6.3309
227337_at	8.3515
227338_at	8.6487
227339_at	6.3889
227340_s_at	7.7129
227341_at	6.0863
227342_s_at	5.45
227343_at	4.1145
227344_at	5.5853
227345_at	6.7247
227346_at	4.1471
227347_x_at	6.6182
227348_at	6.916
227349_at	4.6678
227350_at	5.6381
227352_at	5.547
227353_at	4.2634
227354_at	6.6376
227355_at	4.4551
227356_at	5.8504
227358_at	4.5888
227359_at	8.1382
227360_at	4.6333
227361_at	4.785
227362_at	4.7663
227364_at	8.7607
227365_at	10.5796
227366_at	7.6889
227367_at	7.0725
227369_at	7.1421
227370_at	10.5868
227372_s_at	4.8093
227373_at	8.7375
227374_at	7.4226
227376_at	6.1311
227378_x_at	9.4247
227380_x_at	5.6522
227382_at	7.2117
227383_at	7.9828
227384_s_at	7.5136
227385_at	7.3426
227387_at	5.3486
227391_x_at	6.8041
227392_at	6.3428
227393_at	4.8062
227396_at	8.8808
227401_at	9.1858
227402_s_at	7.7528
227403_at	5.8218
227404_s_at	10.5288
227405_s_at	7.0432
227406_at	7.1644
227409_at	7.5052
227410_at	7.1328
227411_at	5.4259
227414_at	5.2142
227415_at	7.945
227416_s_at	9.6179
227421_at	7.5717
227422_at	7.972
227424_x_at	6.6802
227426_at	8.1783
227427_at	8.9494
227428_at	7.0059
227432_s_at	7.9938
227435_at	7.7138
227436_at	7.3417
227437_at	7.0351
227443_at	6.8087
227445_at	6.2016
227447_at	7.7931
227450_at	5.4219
227454_at	8.5234
227455_at	8.8204
227456_s_at	9.1744
227458_at	5.2001
227459_at	5.1083
227461_at	8.9581
227463_at	6.7563
227464_at	5.3228
227465_at	8.2875
227467_at	4.2977
227469_at	6.1979
227472_at	6.1445
227473_at	9.7526
227474_at	6.249
227475_at	6.8517
227476_at	9.8534
227478_at	7.8595
227479_at	8.3029
227481_at	6.1337
227484_at	6.7416
227485_at	6.6976
227486_at	6.5623
227487_s_at	5.2969
227490_at	7.3179
227492_at	7.5848
227493_s_at	7.1063
227494_at	5.8694
227496_at	3.5091
227497_at	7.3239
227499_at	7.9798
227500_at	8.131
227501_at	6.1876
227502_at	6.1141
227503_at	4.6273
227504_s_at	7.1147
227505_at	7.324
227506_at	7.7616
227509_x_at	4.9312
227510_x_at	9.3477
227511_at	7.5963
227512_at	5.9994
227513_s_at	4.6151
227514_at	6.0626
227515_at	5.1763
227517_s_at	6.6925
227520_at	7.7803
227522_at	8.7859
227523_s_at	7.424
227524_at	9.8125
227526_at	5.6268
227528_s_at	7.2421
227532_at	6.0352
227533_at	6.8637
227534_at	5.6283
227535_at	4.9035
227537_s_at	3.9743
227539_at	7.2163
227542_at	7.6572
227544_at	7.8825
227545_at	4.3977
227547_at	8.7509
227548_at	7.2172
227549_x_at	6.3787
227550_at	6.7846
227552_at	5.4897
227554_at	7.5999
227555_s_at	5.7048
227556_at	12.3866
227557_at	5.2529
227560_at	4.5465
227561_at	8.2754
227563_at	6.9179
227567_at	9.0383
227568_at	7.9911
227569_at	7.0144
227570_at	6.5272
227575_s_at	6.3357
227576_at	7.8943
227579_at	7.7742
227582_at	9.3613
227583_at	5.819
227584_at	8.5224
227587_at	5.7277
227589_at	4.5152
227591_at	5.2533
227592_at	6.7776
227593_at	7.2623
227594_at	6.4499
227595_at	5.344
227597_at	5.0206
